tempo,posicao,velocidade,aceleracao
0.6140,98.1156,-6.2118,-10.4312
0.6150,98.1094,-6.2222,-10.4322
0.6160,98.1032,-6.2326,-10.4333
0.6170,98.0969,-6.2431,-10.4343
0.6180,98.0907,-6.2535,-10.4354
0.6190,98.0844,-6.2639,-10.4364
0.6200,98.0782,-6.2744,-10.4374
0.6210,98.0719,-6.2848,-10.4385
0.6220,98.0656,-6.2953,-10.4395
0.6230,98.0593,-6.3057,-10.4406
0.6240,98.0530,-6.3161,-10.4416
0.6250,98.0467,-6.3266,-10.4427
0.6260,98.0404,-6.3370,-10.4437
0.6270,98.0340,-6.3475,-10.4447
0.6280,98.0277,-6.3579,-10.4458
0.6290,98.0213,-6.3684,-10.4468
0.6300,98.0150,-6.3788,-10.4479
0.6310,98.0086,-6.3893,-10.4489
