tempo_s,posicao_m,velocidade_m_s
1.7460,84.9683,-17.2786
1.7470,84.9511,-17.2886
1.7480,84.9338,-17.2985
1.7490,84.9165,-17.3085
1.7500,84.8992,-17.3185
1.7510,84.8818,-17.3285
1.7520,84.8645,-17.3385
1.7530,84.8472,-17.3485
1.7540,84.8298,-17.3584
1.7550,84.8125,-17.3684
1.7560,84.7951,-17.3784
1.7570,84.7777,-17.3884
1.7580,84.7603,-17.3984
1.7590,84.7429,-17.4084
1.7600,84.7255,-17.4183
1.7610,84.7081,-17.4283
1.7620,84.6907,-17.4383
1.7630,84.6732,-17.4483
1.7640,84.6558,-17.4583
1.7650,84.6383,-17.4683
1.7660,84.6209,-17.4783
1.7670,84.6034,-17.4882
1.7680,84.5859,-17.4982
1.7690,84.5684,-17.5082
1.7700,84.5509,-17.5182
1.7710,84.5334,-17.5282
1.7720,84.5158,-17.5382
1.7730,84.4983,-17.5481
1.7740,84.4808,-17.5581
1.7750,84.4632,-17.5681
1.7760,84.4456,-17.5781
1.7770,84.4281,-17.5881
1.7780,84.4105,-17.5981
1.7790,84.3929,-17.6081
1.7800,84.3753,-17.6180
1.7810,84.3576,-17.6280
1.7820,84.3400,-17.6380
1.7830,84.3224,-17.6480
1.7840,84.3047,-17.6580
1.7850,84.2871,-17.6680
1.7860,84.2694,-17.6780
1.7870,84.2517,-17.6880
1.7880,84.2340,-17.6979
1.7890,84.2163,-17.7079
1.7900,84.1986,-17.7179
1.7910,84.1809,-17.7279
1.7920,84.1632,-17.7379
1.7930,84.1455,-17.7479
1.7940,84.1277,-17.7579
1.7950,84.1099,-17.7679
1.7960,84.0922,-17.7778
1.7970,84.0744,-17.7878
1.7980,84.0566,-17.7978
1.7990,84.0388,-17.8078
1.8000,84.0210,-17.8178
1.8010,84.0032,-17.8278
1.8020,83.9854,-17.8378
1.8030,83.9675,-17.8478
1.8040,83.9497,-17.8577
1.8050,83.9318,-17.8677
1.8060,83.9139,-17.8777
1.8070,83.8961,-17.8877
1.8080,83.8782,-17.8977
1.8090,83.8603,-17.9077
1.8100,83.8424,-17.9177
1.8110,83.8245,-17.9277
1.8120,83.8065,-17.9377
1.8130,83.7886,-17.9476
1.8140,83.7706,-17.9576
1.8150,83.7527,-17.9676
1.8160,83.7347,-17.9776
1.8170,83.7167,-17.9876
1.8180,83.6988,-17.9976
1.8190,83.6808,-18.0076
1.8200,83.6628,-18.0176
1.8210,83.6447,-18.0276
1.8220,83.6267,-18.0376
1.8230,83.6087,-18.0475
1.8240,83.5906,-18.0575
1.8250,83.5726,-18.0675
1.8260,83.5545,-18.0775
1.8270,83.5364,-18.0875
1.8280,83.5183,-18.0975
1.8290,83.5002,-18.1075
1.8300,83.4821,-18.1175
1.8310,83.4640,-18.1275
1.8320,83.4459,-18.1375
1.8330,83.4277,-18.1475
1.8340,83.4096,-18.1574
1.8350,83.3914,-18.1674
1.8360,83.3733,-18.1774
1.8370,83.3551,-18.1874
1.8380,83.3369,-18.1974
1.8390,83.3187,-18.2074
1.8400,83.3005,-18.2174
1.8410,83.2823,-18.2274
1.8420,83.2641,-18.2374
1.8430,83.2458,-18.2474
1.8440,83.2276,-18.2574
1.8450,83.2093,-18.2674
1.8460,83.1910,-18.2773
1.8470,83.1728,-18.2873
1.8480,83.1545,-18.2973
1.8490,83.1362,-18.3073
1.8500,83.1179,-18.3173
1.8510,83.0996,-18.3273
1.8520,83.0812,-18.3373
1.8530,83.0629,-18.3473
1.8540,83.0445,-18.3573
1.8550,83.0262,-18.3673
1.8560,83.0078,-18.3773
1.8570,82.9894,-18.3873
1.8580,82.9711,-18.3973
1.8590,82.9527,-18.4073
1.8600,82.9343,-18.4173
1.8610,82.9158,-18.4273
1.8620,82.8974,-18.4372
1.8630,82.8790,-18.4472
1.8640,82.8605,-18.4572
1.8650,82.8421,-18.4672
1.8660,82.8236,-18.4772
1.8670,82.8051,-18.4872
1.8680,82.7866,-18.4972
1.8690,82.7681,-18.5072
1.8700,82.7496,-18.5172
1.8710,82.7311,-18.5272
1.8720,82.7126,-18.5372
1.8730,82.6941,-18.5472
1.8740,82.6755,-18.5572
1.8750,82.6569,-18.5672
1.8760,82.6384,-18.5772
1.8770,82.6198,-18.5872
1.8780,82.6012,-18.5972
1.8790,82.5826,-18.6072
1.8800,82.5640,-18.6172
1.8810,82.5454,-18.6272
1.8820,82.5268,-18.6372
1.8830,82.5081,-18.6471
1.8840,82.4895,-18.6571
1.8850,82.4708,-18.6671
1.8860,82.4522,-18.6771
1.8870,82.4335,-18.6871
1.8880,82.4148,-18.6971
1.8890,82.3961,-18.7071
1.8900,82.3774,-18.7171
1.8910,82.3587,-18.7271
1.8920,82.3399,-18.7371
1.8930,82.3212,-18.7471
1.8940,82.3025,-18.7571
1.8950,82.2837,-18.7671
1.8960,82.2649,-18.7771
1.8970,82.2462,-18.7871
1.8980,82.2274,-18.7971
1.8990,82.2086,-18.8071
1.9000,82.1898,-18.8171
1.9010,82.1710,-18.8271
1.9020,82.1521,-18.8371
1.9030,82.1333,-18.8471
1.9040,82.1144,-18.8571
1.9050,82.0956,-18.8671
1.9060,82.0767,-18.8771
1.9070,82.0578,-18.8871
1.9080,82.0390,-18.8971
1.9090,82.0201,-18.9071
1.9100,82.0011,-18.9171
1.9110,81.9822,-18.9271
1.9120,81.9633,-18.9371
1.9130,81.9444,-18.9471
1.9140,81.9254,-18.9571
1.9150,81.9065,-18.9671
1.9160,81.8875,-18.9771
1.9170,81.8685,-18.9871
1.9180,81.8495,-18.9971
1.9190,81.8305,-19.0071
1.9200,81.8115,-19.0171
1.9210,81.7925,-19.0271
1.9220,81.7735,-19.0371
1.9230,81.7544,-19.0471
1.9240,81.7354,-19.0571
1.9250,81.7163,-19.0671
1.9260,81.6973,-19.0771
1.9270,81.6782,-19.0871
1.9280,81.6591,-19.0971
1.9290,81.6400,-19.1071
1.9300,81.6209,-19.1171
1.9310,81.6018,-19.1271
1.9320,81.5827,-19.1371
1.9330,81.5635,-19.1471
1.9340,81.5444,-19.1571
1.9350,81.5252,-19.1671
1.9360,81.5061,-19.1771
1.9370,81.4869,-19.1871
1.9380,81.4677,-19.1971
1.9390,81.4485,-19.2071
1.9400,81.4293,-19.2171
1.9410,81.4101,-19.2271
1.9420,81.3908,-19.2371
1.9430,81.3716,-19.2471
1.9440,81.3524,-19.2571
1.9450,81.3331,-19.2671
1.9460,81.3138,-19.2771
1.9470,81.2946,-19.2871
1.9480,81.2753,-19.2971
1.9490,81.2560,-19.3071
1.9500,81.2367,-19.3171
1.9510,81.2173,-19.3271
1.9520,81.1980,-19.3371
1.9530,81.1787,-19.3471
1.9540,81.1593,-19.3571
1.9550,81.1400,-19.3672
1.9560,81.1206,-19.3772
1.9570,81.1012,-19.3872
1.9580,81.0818,-19.3972
1.9590,81.0624,-19.4072
1.9600,81.0430,-19.4172
1.9610,81.0236,-19.4272
1.9620,81.0042,-19.4372
1.9630,80.9848,-19.4472
1.9640,80.9653,-19.4572
1.9650,80.9459,-19.4672
1.9660,80.9264,-19.4772
1.9670,80.9069,-19.4872
1.9680,80.8874,-19.4972
1.9690,80.8679,-19.5072
1.9700,80.8484,-19.5172
1.9710,80.8289,-19.5272
1.9720,80.8094,-19.5372
1.9730,80.7898,-19.5472
1.9740,80.7703,-19.5572
1.9750,80.7507,-19.5672
1.9760,80.7312,-19.5772
1.9770,80.7116,-19.5873
1.9780,80.6920,-19.5973
1.9790,80.6724,-19.6073
1.9800,80.6528,-19.6173
1.9810,80.6332,-19.6273
1.9820,80.6136,-19.6373
1.9830,80.5939,-19.6473
1.9840,80.5743,-19.6573
1.9850,80.5546,-19.6673
1.9860,80.5349,-19.6773
1.9870,80.5153,-19.6873
1.9880,80.4956,-19.6973
1.9890,80.4759,-19.7073
1.9900,80.4562,-19.7173
1.9910,80.4365,-19.7273
1.9920,80.4167,-19.7374
1.9930,80.3970,-19.7474
1.9940,80.3772,-19.7574
1.9950,80.3575,-19.7674
1.9960,80.3377,-19.7774
1.9970,80.3179,-19.7874
1.9980,80.2982,-19.7974
1.9990,80.2784,-19.8074
2.0000,80.2586,-19.8174
2.0010,80.2387,-19.8274
2.0020,80.2189,-19.8374
2.0030,80.1991,-19.8474
2.0040,80.1792,-19.8574
2.0050,80.1594,-19.8675
2.0060,80.1395,-19.8775
2.0070,80.1196,-19.8875
2.0080,80.0997,-19.8975
2.0090,80.0798,-19.9075
2.0100,80.0599,-19.9175
2.0110,80.0400,-19.9275
2.0120,80.0201,-19.9375
2.0130,80.0001,-19.9475
2.0140,79.9802,-19.9575
2.0150,79.9602,-19.9675
2.0160,79.9403,-19.9776
2.0170,79.9203,-19.9876
2.0180,79.9003,-19.9976
2.0190,79.8803,-20.0076
2.0200,79.8603,-20.0176
2.0210,79.8403,-20.0276
2.0220,79.8203,-20.0376
2.0230,79.8002,-20.0476
2.0240,79.7802,-20.0576
2.0250,79.7601,-20.0676
2.0260,79.7400,-20.0777
2.0270,79.7200,-20.0877
2.0280,79.6999,-20.0977
2.0290,79.6798,-20.1077
2.0300,79.6597,-20.1177
2.0310,79.6396,-20.1277
2.0320,79.6194,-20.1377
2.0330,79.5993,-20.1477
2.0340,79.5791,-20.1577
2.0350,79.5590,-20.1678
2.0360,79.5388,-20.1778
2.0370,79.5186,-20.1878
2.0380,79.4985,-20.1978
2.0390,79.4783,-20.2078
2.0400,79.4580,-20.2178
2.0410,79.4378,-20.2278
2.0420,79.4176,-20.2378
2.0430,79.3974,-20.2479
2.0440,79.3771,-20.2579
2.0450,79.3569,-20.2679
2.0460,79.3366,-20.2779
2.0470,79.3163,-20.2879
2.0480,79.2960,-20.2979
2.0490,79.2757,-20.3079
2.0500,79.2554,-20.3179
2.0510,79.2351,-20.3280
2.0520,79.2148,-20.3380
2.0530,79.1944,-20.3480
2.0540,79.1741,-20.3580
2.0550,79.1537,-20.3680
2.0560,79.1334,-20.3780
2.0570,79.1130,-20.3880
2.0580,79.0926,-20.3981
2.0590,79.0722,-20.4081
2.0600,79.0518,-20.4181
2.0610,79.0314,-20.4281
2.0620,79.0109,-20.4381
2.0630,78.9905,-20.4481
2.0640,78.9701,-20.4581
2.0650,78.9496,-20.4682
2.0660,78.9291,-20.4782
2.0670,78.9087,-20.4882
2.0680,78.8882,-20.4982
2.0690,78.8677,-20.5082
2.0700,78.8472,-20.5182
2.0710,78.8266,-20.5282
2.0720,78.8061,-20.5383
2.0730,78.7856,-20.5483
2.0740,78.7650,-20.5583
2.0750,78.7445,-20.5683
2.0760,78.7239,-20.5783
2.0770,78.7033,-20.5883
2.0780,78.6827,-20.5984
2.0790,78.6621,-20.6084
2.0800,78.6415,-20.6184
2.0810,78.6209,-20.6284
2.0820,78.6003,-20.6384
2.0830,78.5796,-20.6484
2.0840,78.5590,-20.6585
2.0850,78.5383,-20.6685
2.0860,78.5177,-20.6785
2.0870,78.4970,-20.6885
2.0880,78.4763,-20.6985
2.0890,78.4556,-20.7085
2.0900,78.4349,-20.7186
2.0910,78.4142,-20.7286
2.0920,78.3934,-20.7386
2.0930,78.3727,-20.7486
2.0940,78.3520,-20.7586
2.0950,78.3312,-20.7686
2.0960,78.3104,-20.7787
2.0970,78.2896,-20.7887
2.0980,78.2689,-20.7987
2.0990,78.2481,-20.8087
2.1000,78.2273,-20.8187
2.1010,78.2064,-20.8287
2.1020,78.1856,-20.8388
2.1030,78.1648,-20.8488
2.1040,78.1439,-20.8588
2.1050,78.1231,-20.8688
2.1060,78.1022,-20.8788
2.1070,78.0813,-20.8889
2.1080,78.0604,-20.8989
2.1090,78.0395,-20.9089
2.1100,78.0186,-20.9189
2.1110,77.9977,-20.9289
2.1120,77.9768,-20.9390
2.1130,77.9558,-20.9490
2.1140,77.9349,-20.9590
2.1150,77.9139,-20.9690
2.1160,77.8930,-20.9790
2.1170,77.8720,-20.9891
2.1180,77.8510,-20.9991
2.1190,77.8300,-21.0091
2.1200,77.8090,-21.0191
2.1210,77.7880,-21.0291
2.1220,77.7669,-21.0392
2.1230,77.7459,-21.0492
2.1240,77.7248,-21.0592
2.1250,77.7038,-21.0692
2.1260,77.6827,-21.0792
2.1270,77.6616,-21.0893
2.1280,77.6405,-21.0993
2.1290,77.6194,-21.1093
2.1300,77.5983,-21.1193
2.1310,77.5772,-21.1293
2.1320,77.5561,-21.1394
2.1330,77.5349,-21.1494
2.1340,77.5138,-21.1594
2.1350,77.4926,-21.1694
2.1360,77.4715,-21.1794
2.1370,77.4503,-21.1895
2.1380,77.4291,-21.1995
2.1390,77.4079,-21.2095
2.1400,77.3867,-21.2195
2.1410,77.3655,-21.2296
2.1420,77.3442,-21.2396
2.1430,77.3230,-21.2496
2.1440,77.3018,-21.2596
2.1450,77.2805,-21.2696
2.1460,77.2592,-21.2797
2.1470,77.2379,-21.2897
2.1480,77.2167,-21.2997
2.1490,77.1954,-21.3097
2.1500,77.1740,-21.3198
2.1510,77.1527,-21.3298
2.1520,77.1314,-21.3398
2.1530,77.1101,-21.3498
2.1540,77.0887,-21.3599
2.1550,77.0673,-21.3699
2.1560,77.0460,-21.3799
2.1570,77.0246,-21.3899
2.1580,77.0032,-21.3999
2.1590,76.9818,-21.4100
2.1600,76.9604,-21.4200
2.1610,76.9390,-21.4300
2.1620,76.9175,-21.4400
2.1630,76.8961,-21.4501
2.1640,76.8747,-21.4601
2.1650,76.8532,-21.4701
2.1660,76.8317,-21.4801
2.1670,76.8102,-21.4902
2.1680,76.7888,-21.5002
2.1690,76.7673,-21.5102
2.1700,76.7457,-21.5202
2.1710,76.7242,-21.5303
2.1720,76.7027,-21.5403
2.1730,76.6812,-21.5503
2.1740,76.6596,-21.5603
2.1750,76.6380,-21.5704
2.1760,76.6165,-21.5804
2.1770,76.5949,-21.5904
2.1780,76.5733,-21.6004
2.1790,76.5517,-21.6105
2.1800,76.5301,-21.6205
2.1810,76.5085,-21.6305
2.1820,76.4868,-21.6406
2.1830,76.4652,-21.6506
2.1840,76.4435,-21.6606
2.1850,76.4219,-21.6706
2.1860,76.4002,-21.6807
2.1870,76.3785,-21.6907
2.1880,76.3568,-21.7007
2.1890,76.3351,-21.7107
2.1900,76.3134,-21.7208
2.1910,76.2917,-21.7308
2.1920,76.2700,-21.7408
2.1930,76.2482,-21.7508
2.1940,76.2265,-21.7609
2.1950,76.2047,-21.7709
2.1960,76.1830,-21.7809
2.1970,76.1612,-21.7910
2.1980,76.1394,-21.8010
2.1990,76.1176,-21.8110
2.2000,76.0958,-21.8210
2.2010,76.0740,-21.8311
2.2020,76.0521,-21.8411
2.2030,76.0303,-21.8511
2.2040,76.0084,-21.8612
2.2050,75.9866,-21.8712
2.2060,75.9647,-21.8812
2.2070,75.9428,-21.8912
2.2080,75.9209,-21.9013
2.2090,75.8990,-21.9113
2.2100,75.8771,-21.9213
2.2110,75.8552,-21.9314
2.2120,75.8333,-21.9414
2.2130,75.8113,-21.9514
2.2140,75.7894,-21.9614
2.2150,75.7674,-21.9715
2.2160,75.7454,-21.9815
2.2170,75.7235,-21.9915
2.2180,75.7015,-22.0016
2.2190,75.6795,-22.0116
2.2200,75.6574,-22.0216
2.2210,75.6354,-22.0317
2.2220,75.6134,-22.0417
2.2230,75.5914,-22.0517
2.2240,75.5693,-22.0617
2.2250,75.5472,-22.0718
2.2260,75.5252,-22.0818
2.2270,75.5031,-22.0918
2.2280,75.4810,-22.1019
2.2290,75.4589,-22.1119
2.2300,75.4368,-22.1219
2.2310,75.4147,-22.1320
2.2320,75.3925,-22.1420
2.2330,75.3704,-22.1520
2.2340,75.3482,-22.1621
2.2350,75.3261,-22.1721
2.2360,75.3039,-22.1821
2.2370,75.2817,-22.1922
2.2380,75.2595,-22.2022
2.2390,75.2373,-22.2122
2.2400,75.2151,-22.2222
2.2410,75.1929,-22.2323
2.2420,75.1707,-22.2423
2.2430,75.1484,-22.2523
2.2440,75.1262,-22.2624
2.2450,75.1039,-22.2724
2.2460,75.0816,-22.2824
2.2470,75.0593,-22.2925
2.2480,75.0371,-22.3025
2.2490,75.0147,-22.3125
2.2500,74.9924,-22.3226
2.2510,74.9701,-22.3326
2.2520,74.9478,-22.3426
2.2530,74.9254,-22.3527
2.2540,74.9031,-22.3627
2.2550,74.8807,-22.3727
2.2560,74.8583,-22.3828
2.2570,74.8360,-22.3928
2.2580,74.8136,-22.4028
2.2590,74.7912,-22.4129
2.2600,74.7688,-22.4229
2.2610,74.7463,-22.4329
2.2620,74.7239,-22.4430
2.2630,74.7015,-22.4530
2.2640,74.6790,-22.4630
2.2650,74.6565,-22.4731
2.2660,74.6341,-22.4831
2.2670,74.6116,-22.4932
2.2680,74.5891,-22.5032
2.2690,74.5666,-22.5132
2.2700,74.5441,-22.5233
2.2710,74.5216,-22.5333
2.2720,74.4990,-22.5433
2.2730,74.4765,-22.5534
2.2740,74.4539,-22.5634
2.2750,74.4314,-22.5734
2.2760,74.4088,-22.5835
2.2770,74.3862,-22.5935
2.2780,74.3636,-22.6035
2.2790,74.3410,-22.6136
2.2800,74.3184,-22.6236
2.2810,74.2958,-22.6337
2.2820,74.2731,-22.6437
2.2830,74.2505,-22.6537
2.2840,74.2278,-22.6638
2.2850,74.2052,-22.6738
2.2860,74.1825,-22.6838
2.2870,74.1598,-22.6939
2.2880,74.1371,-22.7039
2.2890,74.1144,-22.7139
2.2900,74.0917,-22.7240
2.2910,74.0690,-22.7340
2.2920,74.0462,-22.7441
2.2930,74.0235,-22.7541
2.2940,74.0007,-22.7641
2.2950,73.9780,-22.7742
2.2960,73.9552,-22.7842
2.2970,73.9324,-22.7942
2.2980,73.9096,-22.8043
2.2990,73.8868,-22.8143
2.3000,73.8640,-22.8244
2.3010,73.8412,-22.8344
2.3020,73.8184,-22.8444
2.3030,73.7955,-22.8545
2.3040,73.7727,-22.8645
2.3050,73.7498,-22.8746
2.3060,73.7269,-22.8846
2.3070,73.7040,-22.8946
2.3080,73.6811,-22.9047
2.3090,73.6582,-22.9147
2.3100,73.6353,-22.9247
2.3110,73.6124,-22.9348
2.3120,73.5895,-22.9448
2.3130,73.5665,-22.9549
2.3140,73.5436,-22.9649
2.3150,73.5206,-22.9749
2.3160,73.4976,-22.9850
2.3170,73.4746,-22.9950
2.3180,73.4516,-23.0051
2.3190,73.4286,-23.0151
2.3200,73.4056,-23.0251
2.3210,73.3826,-23.0352
2.3220,73.3596,-23.0452
2.3230,73.3365,-23.0553
2.3240,73.3135,-23.0653
2.3250,73.2904,-23.0753
2.3260,73.2673,-23.0854
2.3270,73.2442,-23.0954
2.3280,73.2211,-23.1055
2.3290,73.1980,-23.1155
2.3300,73.1749,-23.1256
2.3310,73.1518,-23.1356
2.3320,73.1287,-23.1456
2.3330,73.1055,-23.1557
2.3340,73.0824,-23.1657
2.3350,73.0592,-23.1758
2.3360,73.0360,-23.1858
2.3370,73.0128,-23.1958
2.3380,72.9896,-23.2059
2.3390,72.9664,-23.2159
2.3400,72.9432,-23.2260
2.3410,72.9200,-23.2360
2.3420,72.8967,-23.2461
2.3430,72.8735,-23.2561
2.3440,72.8502,-23.2661
2.3450,72.8270,-23.2762
2.3460,72.8037,-23.2862
2.3470,72.7804,-23.2963
2.3480,72.7571,-23.3063
2.3490,72.7338,-23.3164
2.3500,72.7105,-23.3264
2.3510,72.6872,-23.3364
2.3520,72.6638,-23.3465
2.3530,72.6405,-23.3565
2.3540,72.6171,-23.3666
2.3550,72.5938,-23.3766
2.3560,72.5704,-23.3867
2.3570,72.5470,-23.3967
2.3580,72.5236,-23.4067
2.3590,72.5002,-23.4168
2.3600,72.4768,-23.4268
2.3610,72.4534,-23.4369
2.3620,72.4299,-23.4469
2.3630,72.4065,-23.4570
2.3640,72.3830,-23.4670
2.3650,72.3595,-23.4771
2.3660,72.3361,-23.4871
2.3670,72.3126,-23.4971
2.3680,72.2891,-23.5072
2.3690,72.2656,-23.5172
2.3700,72.2421,-23.5273
2.3710,72.2185,-23.5373
2.3720,72.1950,-23.5474
2.3730,72.1714,-23.5574
2.3740,72.1479,-23.5675
2.3750,72.1243,-23.5775
2.3760,72.1007,-23.5876
2.3770,72.0772,-23.5976
2.3780,72.0536,-23.6076
2.3790,72.0300,-23.6177
2.3800,72.0063,-23.6277
2.3810,71.9827,-23.6378
2.3820,71.9591,-23.6478
2.3830,71.9354,-23.6579
2.3840,71.9118,-23.6679
2.3850,71.8881,-23.6780
2.3860,71.8644,-23.6880
2.3870,71.8407,-23.6981
2.3880,71.8170,-23.7081
2.3890,71.7933,-23.7182
2.3900,71.7696,-23.7282
2.3910,71.7459,-23.7383
2.3920,71.7221,-23.7483
2.3930,71.6984,-23.7583
2.3940,71.6746,-23.7684
2.3950,71.6509,-23.7784
2.3960,71.6271,-23.7885
2.3970,71.6033,-23.7985
2.3980,71.5795,-23.8086
2.3990,71.5557,-23.8186
2.4000,71.5319,-23.8287
2.4010,71.5080,-23.8387
2.4020,71.4842,-23.8488
2.4030,71.4604,-23.8588
2.4040,71.4365,-23.8689
2.4050,71.4126,-23.8789
2.4060,71.3887,-23.8890
2.4070,71.3649,-23.8990
2.4080,71.3410,-23.9091
2.4090,71.3171,-23.9191
2.4100,71.2931,-23.9292
2.4110,71.2692,-23.9392
2.4120,71.2453,-23.9493
2.4130,71.2213,-23.9593
2.4140,71.1974,-23.9694
2.4150,71.1734,-23.9794
2.4160,71.1494,-23.9895
2.4170,71.1254,-23.9995
2.4180,71.1014,-24.0096
2.4190,71.0774,-24.0196
2.4200,71.0534,-24.0297
2.4210,71.0294,-24.0397
2.4220,71.0053,-24.0498
2.4230,70.9813,-24.0598
2.4240,70.9572,-24.0699
2.4250,70.9331,-24.0799
2.4260,70.9091,-24.0900
2.4270,70.8850,-24.1000
2.4280,70.8609,-24.1101
2.4290,70.8368,-24.1201
2.4300,70.8126,-24.1302
2.4310,70.7885,-24.1402
2.4320,70.7644,-24.1503
2.4330,70.7402,-24.1603
2.4340,70.7161,-24.1704
2.4350,70.6919,-24.1804
2.4360,70.6677,-24.1905
2.4370,70.6435,-24.2005
2.4380,70.6193,-24.2106
2.4390,70.5951,-24.2206
2.4400,70.5709,-24.2307
2.4410,70.5467,-24.2407
2.4420,70.5224,-24.2508
2.4430,70.4982,-24.2608
2.4440,70.4739,-24.2709
2.4450,70.4496,-24.2810
2.4460,70.4254,-24.2910
2.4470,70.4011,-24.3011
2.4480,70.3768,-24.3111
2.4490,70.3524,-24.3212
2.4500,70.3281,-24.3312
2.4510,70.3038,-24.3413
2.4520,70.2795,-24.3513
2.4530,70.2551,-24.3614
2.4540,70.2307,-24.3714
2.4550,70.2064,-24.3815
2.4560,70.1820,-24.3915
2.4570,70.1576,-24.4016
2.4580,70.1332,-24.4116
2.4590,70.1088,-24.4217
2.4600,70.0844,-24.4318
2.4610,70.0599,-24.4418
2.4620,70.0355,-24.4519
2.4630,70.0110,-24.4619
2.4640,69.9866,-24.4720
2.4650,69.9621,-24.4820
2.4660,69.9376,-24.4921
2.4670,69.9131,-24.5021
2.4680,69.8886,-24.5122
2.4690,69.8641,-24.5222
2.4700,69.8396,-24.5323
2.4710,69.8151,-24.5424
2.4720,69.7905,-24.5524
2.4730,69.7660,-24.5625
2.4740,69.7414,-24.5725
2.4750,69.7168,-24.5826
2.4760,69.6922,-24.5926
2.4770,69.6677,-24.6027
2.4780,69.6431,-24.6127
2.4790,69.6184,-24.6228
2.4800,69.5938,-24.6329
2.4810,69.5692,-24.6429
2.4820,69.5445,-24.6530
2.4830,69.5199,-24.6630
2.4840,69.4952,-24.6731
2.4850,69.4706,-24.6831
2.4860,69.4459,-24.6932
2.4870,69.4212,-24.7033
2.4880,69.3965,-24.7133
2.4890,69.3718,-24.7234
2.4900,69.3470,-24.7334
2.4910,69.3223,-24.7435
2.4920,69.2976,-24.7535
2.4930,69.2728,-24.7636
2.4940,69.2480,-24.7737
2.4950,69.2233,-24.7837
2.4960,69.1985,-24.7938
2.4970,69.1737,-24.8038
2.4980,69.1489,-24.8139
2.4990,69.1241,-24.8239
2.5000,69.0992,-24.8340
2.5010,69.0744,-24.8441
2.5020,69.0496,-24.8541
2.5030,69.0247,-24.8642
2.5040,68.9999,-24.8742
2.5050,68.9750,-24.8843
2.5060,68.9501,-24.8944
2.5070,68.9252,-24.9044
2.5080,68.9003,-24.9145
2.5090,68.8754,-24.9245
2.5100,68.8505,-24.9346
2.5110,68.8255,-24.9447
2.5120,68.8006,-24.9547
2.5130,68.7756,-24.9648
2.5140,68.7507,-24.9748
2.5150,68.7257,-24.9849
2.5160,68.7007,-24.9950
2.5170,68.6757,-25.0050
2.5180,68.6507,-25.0151
2.5190,68.6257,-25.0251
2.5200,68.6007,-25.0352
2.5210,68.5756,-25.0453
2.5220,68.5506,-25.0553
2.5230,68.5255,-25.0654
2.5240,68.5005,-25.0754
2.5250,68.4754,-25.0855
2.5260,68.4503,-25.0956
2.5270,68.4252,-25.1056
2.5280,68.4001,-25.1157
2.5290,68.3750,-25.1257
2.5300,68.3499,-25.1358
2.5310,68.3247,-25.1459
2.5320,68.2996,-25.1559
2.5330,68.2744,-25.1660
2.5340,68.2492,-25.1760
2.5350,68.2241,-25.1861
2.5360,68.1989,-25.1962
2.5370,68.1737,-25.2062
2.5380,68.1485,-25.2163
2.5390,68.1233,-25.2264
2.5400,68.0980,-25.2364
2.5410,68.0728,-25.2465
2.5420,68.0476,-25.2565
2.5430,68.0223,-25.2666
2.5440,67.9970,-25.2767
2.5450,67.9718,-25.2867
2.5460,67.9465,-25.2968
2.5470,67.9212,-25.3069
2.5480,67.8959,-25.3169
2.5490,67.8706,-25.3270
2.5500,67.8452,-25.3370
2.5510,67.8199,-25.3471
2.5520,67.7945,-25.3572
2.5530,67.7692,-25.3672
2.5540,67.7438,-25.3773
2.5550,67.7184,-25.3874
2.5560,67.6931,-25.3974
2.5570,67.6677,-25.4075
2.5580,67.6422,-25.4176
2.5590,67.6168,-25.4276
2.5600,67.5914,-25.4377
2.5610,67.5660,-25.4478
2.5620,67.5405,-25.4578
2.5630,67.5151,-25.4679
2.5640,67.4896,-25.4779
2.5650,67.4641,-25.4880
2.5660,67.4386,-25.4981
2.5670,67.4131,-25.5081
2.5680,67.3876,-25.5182
2.5690,67.3621,-25.5283
2.5700,67.3366,-25.5383
2.5710,67.3110,-25.5484
2.5720,67.2855,-25.5585
2.5730,67.2599,-25.5685
2.5740,67.2344,-25.5786
2.5750,67.2088,-25.5887
2.5760,67.1832,-25.5987
2.5770,67.1576,-25.6088
2.5780,67.1320,-25.6189
2.5790,67.1064,-25.6289
2.5800,67.0807,-25.6390
2.5810,67.0551,-25.6491
2.5820,67.0294,-25.6591
2.5830,67.0038,-25.6692
2.5840,66.9781,-25.6793
2.5850,66.9524,-25.6893
2.5860,66.9268,-25.6994
2.5870,66.9011,-25.7095
2.5880,66.8753,-25.7195
2.5890,66.8496,-25.7296
2.5900,66.8239,-25.7397
2.5910,66.7982,-25.7497
2.5920,66.7724,-25.7598
2.5930,66.7466,-25.7699
2.5940,66.7209,-25.7799
2.5950,66.6951,-25.7900
2.5960,66.6693,-25.8001
2.5970,66.6435,-25.8101
2.5980,66.6177,-25.8202
2.5990,66.5919,-25.8303
2.6000,66.5660,-25.8403
2.6010,66.5402,-25.8504
2.6020,66.5144,-25.8605
2.6030,66.4885,-25.8705
2.6040,66.4626,-25.8806
2.6050,66.4367,-25.8907
2.6060,66.4109,-25.9008
2.6070,66.3849,-25.9108
2.6080,66.3590,-25.9209
2.6090,66.3331,-25.9310
2.6100,66.3072,-25.9410
2.6110,66.2812,-25.9511
2.6120,66.2553,-25.9612
2.6130,66.2293,-25.9712
2.6140,66.2034,-25.9813
2.6150,66.1774,-25.9914
2.6160,66.1514,-26.0014
2.6170,66.1254,-26.0115
2.6180,66.0994,-26.0216
